year,country,gdp_tier,industry,company_size,num_employees,rd_spend_pct_gdp,internet_penetration_pct,digital_maturity_index,ai_adoption_rate,adoption_level,prior_year_adoption_rate,adoption_momentum,rolling_3yr_avg,years_since_2018
2024,Morocco,1,Healthcare,Medium,626,1.29,59.1,60.7,41.81,Medium,43.74,-1.9299999999999997,35.596666666666664,6
2025,Morocco,1,Healthcare,Medium,638,1.04,64.6,29.2,56.05,High,41.81,14.239999999999995,40.99,7
2018,Morocco,1,Healthcare,Small,41,1.4,65.4,59.2,2.0,Low,2.0,0.0,2.0,0
2019,Morocco,1,Healthcare,Small,98,1.0,66.2,58.0,2.0,Low,2.0,0.0,2.0,1
2020,Morocco,1,Healthcare,Small,37,0.57,64.4,36.7,13.92,Low,2.0,11.92,2.0,2
2021,Morocco,1,Healthcare,Small,24,1.03,62.4,73.3,21.58,Low,13.92,7.659999999999998,5.973333333333334,3
2022,Morocco,1,Healthcare,Small,59,0.97,56.5,37.2,22.38,Low,21.58,0.8000000000000007,12.5,4
2023,Morocco,1,Healthcare,Small,73,0.6,56.3,38.0,41.92,Medium,22.38,19.540000000000003,19.293333333333333,5
2024,Morocco,1,Healthcare,Small,54,1.24,62.2,52.3,42.45,Medium,41.92,0.5300000000000011,28.626666666666665,6
2025,Morocco,1,Healthcare,Small,59,0.9,59.9,72.5,49.65,Medium,42.45,7.199999999999996,35.583333333333336,7
2018,Morocco,1,Legal,Large,31613,1.66,69.7,63.6,5.69,Low,5.69,0.0,5.69,0
2019,Morocco,1,Legal,Large,15073,1.8,55.4,43.1,2.0,Low,5.69,-3.6900000000000004,5.69,1
2020,Morocco,1,Legal,Large,40308,1.11,49.2,41.7,16.51,Low,2.0,14.510000000000002,3.845,2
2021,Morocco,1,Legal,Large,4462,1.8,71.9,40.6,26.67,Low,16.51,10.16,8.066666666666668,3
2022,Morocco,1,Legal,Large,3855,0.91,56.5,50.6,29.3,Low,26.67,2.629999999999999,15.060000000000002,4
2023,Morocco,1,Legal,Large,14592,1.37,69.7,39.2,30.15,Medium,29.3,0.8499999999999979,24.16,5
2024,Morocco,1,Legal,Large,39191,1.16,76.2,29.6,57.24,High,30.15,27.090000000000003,28.706666666666667,6
2025,Morocco,1,Legal,Large,22672,1.27,54.6,35.7,63.39,High,57.24,6.149999999999999,38.89666666666667,7
2018,Morocco,1,Legal,Medium,368,1.41,55.9,47.3,2.0,Low,2.0,0.0,2.0,0
2019,Morocco,1,Legal,Medium,358,1.25,60.7,39.1,2.0,Low,2.0,0.0,2.0,1
2020,Morocco,1,Legal,Medium,123,1.3,64.7,30.5,16.88,Low,2.0,14.879999999999999,2.0,2
2021,Morocco,1,Legal,Medium,656,0.79,78.8,50.0,16.89,Low,16.88,0.010000000000001563,6.96,3
2022,Morocco,1,Legal,Medium,747,1.13,66.1,67.5,19.72,Low,16.89,2.8299999999999983,11.923333333333332,4
2023,Morocco,1,Legal,Medium,282,1.47,68.4,45.7,33.7,Medium,19.72,13.980000000000004,17.83,5
2024,Morocco,1,Legal,Medium,540,1.39,61.7,37.9,43.76,Medium,33.7,10.059999999999995,23.436666666666667,6
2025,Morocco,1,Legal,Medium,615,1.0,56.8,44.3,54.56,Medium,43.76,10.800000000000004,32.39333333333334,7
2018,Morocco,1,Legal,Small,45,1.18,49.5,39.5,2.0,Low,2.0,0.0,2.0,0
2019,Morocco,1,Legal,Small,9,1.39,52.6,39.2,2.0,Low,2.0,0.0,2.0,1
2020,Morocco,1,Legal,Small,84,1.33,52.7,54.1,2.0,Low,2.0,0.0,2.0,2
2021,Morocco,1,Legal,Small,55,0.81,60.5,46.5,17.01,Low,2.0,15.010000000000002,2.0,3
2022,Morocco,1,Legal,Small,24,0.99,56.7,46.9,15.72,Low,17.01,-1.290000000000001,7.003333333333334,4
2023,Morocco,1,Legal,Small,41,1.19,72.8,20.3,26.89,Low,15.72,11.17,11.576666666666668,5
2024,Morocco,1,Legal,Small,68,0.85,59.7,47.1,40.11,Medium,26.89,13.219999999999999,19.873333333333335,6
2025,Morocco,1,Legal,Small,97,0.99,64.9,44.5,45.31,Medium,40.11,5.200000000000003,27.573333333333334,7
2018,Morocco,1,Manufacturing,Large,1129,1.14,66.4,53.8,17.13,Low,17.13,0.0,17.13,0
2019,Morocco,1,Manufacturing,Large,45088,1.29,63.1,41.6,12.0,Low,17.13,-5.129999999999999,17.13,1
2020,Morocco,1,Manufacturing,Large,40175,1.16,58.2,59.2,25.02,Low,12.0,13.02,14.565,2
2021,Morocco,1,Manufacturing,Large,2899,0.81,65.8,57.3,21.95,Low,25.02,-3.0700000000000003,18.05,3
2022,Morocco,1,Manufacturing,Large,37271,0.89,57.3,56.1,31.41,Medium,21.95,9.46,19.656666666666666,4
2023,Morocco,1,Manufacturing,Large,29099,1.43,59.1,43.5,44.66,Medium,31.41,13.249999999999996,26.126666666666665,5
2024,Morocco,1,Manufacturing,Large,10677,1.45,68.1,38.9,56.95,High,44.66,12.290000000000006,32.67333333333333,6
2025,Morocco,1,Manufacturing,Large,1595,1.43,53.7,54.8,63.62,High,56.95,6.669999999999995,44.339999999999996,7
2018,Morocco,1,Manufacturing,Medium,545,1.6,49.1,59.8,2.0,Low,2.0,0.0,2.0,0
2019,Morocco,1,Manufacturing,Medium,124,1.23,59.4,54.7,5.0,Low,2.0,3.0,2.0,1
2020,Morocco,1,Manufacturing,Medium,458,0.93,55.8,40.4,22.13,Low,5.0,17.13,3.5,2
2021,Morocco,1,Manufacturing,Medium,286,0.63,74.2,35.5,28.22,Low,22.13,6.09,9.709999999999999,3
2022,Morocco,1,Manufacturing,Medium,934,0.99,60.3,39.2,37.03,Medium,28.22,8.810000000000002,18.45,4
2023,Morocco,1,Manufacturing,Medium,750,0.94,55.9,45.1,38.82,Medium,37.03,1.7899999999999991,29.126666666666665,5
2024,Morocco,1,Manufacturing,Medium,890,0.92,62.0,45.4,42.93,Medium,38.82,4.109999999999999,34.69,6
2025,Morocco,1,Manufacturing,Medium,911,1.59,51.5,63.3,50.21,Medium,42.93,7.280000000000001,39.593333333333334,7
2018,Morocco,1,Manufacturing,Small,8,1.16,74.5,54.1,2.0,Low,2.0,0.0,2.0,0
2019,Morocco,1,Manufacturing,Small,10,1.04,55.7,53.4,4.67,Low,2.0,2.67,2.0,1
2020,Morocco,1,Manufacturing,Small,77,1.55,63.4,68.4,5.44,Low,4.67,0.7700000000000005,3.335,2
2021,Morocco,1,Manufacturing,Small,28,1.03,68.2,45.6,21.18,Low,5.44,15.739999999999998,4.036666666666666,3
2022,Morocco,1,Manufacturing,Small,14,1.46,72.6,38.3,34.34,Medium,21.18,13.160000000000004,10.43,4
2023,Morocco,1,Manufacturing,Small,12,1.3,83.4,47.6,22.54,Low,34.34,-11.800000000000004,20.32,5
2024,Morocco,1,Manufacturing,Small,12,1.21,70.4,43.5,35.57,Medium,22.54,13.030000000000001,26.02,6
2025,Morocco,1,Manufacturing,Small,78,1.74,56.4,72.0,61.38,High,35.57,25.810000000000002,30.816666666666666,7
2018,Morocco,1,Media & Entertainment,Large,21781,1.48,63.9,46.7,5.93,Low,5.93,0.0,5.93,0
2019,Morocco,1,Media & Entertainment,Large,22673,1.54,59.1,40.3,16.95,Low,5.93,11.02,5.93,1
2020,Morocco,1,Media & Entertainment,Large,3396,1.24,60.4,66.1,27.79,Low,16.95,10.84,11.44,2
2021,Morocco,1,Media & Entertainment,Large,47534,1.45,47.5,55.1,33.91,Medium,27.79,6.119999999999997,16.89,3
2022,Morocco,1,Media & Entertainment,Large,23571,1.07,59.3,58.2,38.18,Medium,33.91,4.270000000000003,26.21666666666667,4
2023,Morocco,1,Media & Entertainment,Large,4704,1.1,63.4,43.5,48.5,Medium,38.18,10.32,33.29333333333333,5
2024,Morocco,1,Media & Entertainment,Large,10567,0.65,61.1,49.1,63.51,High,48.5,15.009999999999998,40.196666666666665,6
2025,Morocco,1,Media & Entertainment,Large,46772,1.34,56.5,61.2,69.45,High,63.51,5.940000000000005,50.06333333333333,7
2018,Morocco,1,Media & Entertainment,Medium,127,1.4,75.5,50.2,2.0,Low,2.0,0.0,2.0,0
2019,Morocco,1,Media & Entertainment,Medium,471,0.52,61.5,53.3,8.95,Low,2.0,6.949999999999999,2.0,1
2020,Morocco,1,Media & Entertainment,Medium,750,0.95,43.0,55.5,28.58,Low,8.95,19.63,5.475,2
2021,Morocco,1,Media & Entertainment,Medium,685,1.41,62.4,44.6,24.04,Low,28.58,-4.539999999999999,13.176666666666668,3
2022,Morocco,1,Media & Entertainment,Medium,612,1.03,55.1,34.3,33.82,Medium,24.04,9.780000000000001,20.52333333333333,4
2023,Morocco,1,Media & Entertainment,Medium,495,0.94,68.9,69.7,50.74,Medium,33.82,16.92,28.813333333333333,5
2024,Morocco,1,Media & Entertainment,Medium,992,1.37,42.5,52.3,47.33,Medium,50.74,-3.4100000000000037,36.199999999999996,6
2025,Morocco,1,Media & Entertainment,Medium,961,1.08,53.0,62.6,56.09,High,47.33,8.760000000000005,43.96333333333334,7
2018,Morocco,1,Media & Entertainment,Small,98,0.87,62.4,60.0,2.0,Low,2.0,0.0,2.0,0
2019,Morocco,1,Media & Entertainment,Small,58,1.8,49.4,63.1,2.0,Low,2.0,0.0,2.0,1
2020,Morocco,1,Media & Entertainment,Small,80,1.26,47.0,38.0,5.56,Low,2.0,3.5599999999999996,2.0,2
2021,Morocco,1,Media & Entertainment,Small,32,1.51,59.9,66.6,10.05,Low,5.56,4.490000000000001,3.186666666666666,3
2022,Morocco,1,Media & Entertainment,Small,22,1.52,66.4,43.8,20.86,Low,10.05,10.809999999999999,5.87,4
2023,Morocco,1,Media & Entertainment,Small,74,1.45,52.5,53.4,35.86,Medium,20.86,15.0,12.156666666666666,5
2024,Morocco,1,Media & Entertainment,Small,13,0.93,76.6,69.2,48.84,Medium,35.86,12.980000000000004,22.256666666666664,6
2025,Morocco,1,Media & Entertainment,Small,53,1.29,53.3,57.7,52.2,Medium,48.84,3.3599999999999994,35.18666666666667,7
2018,Morocco,1,Retail,Large,23804,1.05,67.2,40.4,8.29,Low,8.29,0.0,8.29,0
2019,Morocco,1,Retail,Large,24365,0.99,62.0,46.5,30.95,Medium,8.29,22.66,8.29,1
2020,Morocco,1,Retail,Large,13711,0.96,57.0,65.3,21.8,Low,30.95,-9.149999999999999,19.619999999999997,2
2021,Morocco,1,Retail,Large,8361,0.31,58.4,43.0,34.54,Medium,21.8,12.739999999999998,20.346666666666668,3
2022,Morocco,1,Retail,Large,23612,1.5,49.7,58.0,45.23,Medium,34.54,10.689999999999998,29.096666666666664,4
2023,Morocco,1,Retail,Large,13612,1.47,56.0,46.4,43.77,Medium,45.23,-1.4599999999999937,33.85666666666666,5
2024,Morocco,1,Retail,Large,15450,1.88,69.0,61.2,54.24,Medium,43.77,10.469999999999999,41.18,6
2025,Morocco,1,Retail,Large,13861,1.46,68.0,45.9,53.29,Medium,54.24,-0.9500000000000028,47.74666666666667,7
2018,Morocco,1,Retail,Medium,731,1.24,63.4,32.1,6.07,Low,6.07,0.0,6.07,0
2019,Morocco,1,Retail,Medium,285,0.88,48.5,47.0,4.29,Low,6.07,-1.7800000000000002,6.07,1
2020,Morocco,1,Retail,Medium,413,0.93,52.3,48.0,7.82,Low,4.29,3.5300000000000002,5.18,2
2021,Morocco,1,Retail,Medium,160,1.27,61.8,41.2,23.56,Low,7.82,15.739999999999998,6.06,3
2022,Morocco,1,Retail,Medium,797,0.72,53.5,50.9,21.29,Low,23.56,-2.2699999999999996,11.89,4
2023,Morocco,1,Retail,Medium,389,1.29,50.7,38.6,36.79,Medium,21.29,15.5,17.55666666666667,5
2024,Morocco,1,Retail,Medium,118,0.86,55.6,61.0,51.96,Medium,36.79,15.170000000000002,27.213333333333328,6
2025,Morocco,1,Retail,Medium,180,1.14,59.1,44.3,52.38,Medium,51.96,0.4200000000000017,36.68,7
2018,Morocco,1,Retail,Small,95,1.06,58.2,53.5,2.0,Low,2.0,0.0,2.0,0
2019,Morocco,1,Retail,Small,86,1.28,64.1,65.9,3.53,Low,2.0,1.5299999999999998,2.0,1
2020,Morocco,1,Retail,Small,9,0.85,75.1,51.0,15.48,Low,3.53,11.950000000000001,2.7649999999999997,2
2021,Morocco,1,Retail,Small,93,1.27,59.3,45.8,15.73,Low,15.48,0.25,7.003333333333333,3
2022,Morocco,1,Retail,Small,86,1.6,62.2,58.9,23.51,Low,15.73,7.780000000000001,11.58,4
2023,Morocco,1,Retail,Small,97,1.36,55.4,36.6,32.22,Medium,23.51,8.709999999999997,18.24,5
2024,Morocco,1,Retail,Small,67,1.07,57.5,43.8,38.19,Medium,32.22,5.969999999999999,23.820000000000004,6
2025,Morocco,1,Retail,Small,48,0.83,64.8,51.2,53.37,Medium,38.19,15.18,31.30666666666666,7
2018,Morocco,1,Technology,Large,42138,1.17,61.7,42.9,22.92,Low,22.92,0.0,22.92,0
2019,Morocco,1,Technology,Large,27831,1.07,72.4,47.5,23.59,Low,22.92,0.6699999999999982,22.92,1
2020,Morocco,1,Technology,Large,12184,1.0,51.0,53.2,35.7,Medium,23.59,12.110000000000003,23.255000000000003,2
2021,Morocco,1,Technology,Large,33052,1.12,63.6,59.1,35.76,Medium,35.7,0.05999999999999517,27.403333333333336,3
2022,Morocco,1,Technology,Large,43369,1.31,68.0,53.0,51.8,Medium,35.76,16.04,31.683333333333337,4
2023,Morocco,1,Technology,Large,31163,1.23,50.0,52.2,55.62,High,51.8,3.8200000000000003,41.086666666666666,5
2024,Morocco,1,Technology,Large,33503,1.43,63.5,75.9,69.01,High,55.62,13.390000000000008,47.72666666666667,6
2025,Morocco,1,Technology,Large,33593,1.69,61.6,40.5,78.03,High,69.01,9.019999999999996,58.81,7
2018,Morocco,1,Technology,Medium,881,1.61,57.4,54.6,3.44,Low,3.44,0.0,3.44,0
2019,Morocco,1,Technology,Medium,522,0.74,57.5,55.8,12.76,Low,3.44,9.32,3.44,1
2020,Morocco,1,Technology,Medium,472,0.94,71.2,62.4,20.9,Low,12.76,8.139999999999999,8.1,2
2021,Morocco,1,Technology,Medium,706,1.09,52.4,72.6,28.35,Low,20.9,7.450000000000003,12.366666666666665,3
2022,Morocco,1,Technology,Medium,503,1.12,57.5,42.1,37.05,Medium,28.35,8.699999999999996,20.67,4
2023,Morocco,1,Technology,Medium,848,0.93,67.1,42.6,47.49,Medium,37.05,10.440000000000005,28.766666666666666,5
2024,Morocco,1,Technology,Medium,310,0.98,66.6,51.6,63.61,High,47.49,16.119999999999997,37.63,6
2025,Morocco,1,Technology,Medium,723,1.32,66.9,65.7,64.37,High,63.61,0.7600000000000051,49.38333333333333,7
2018,Morocco,1,Technology,Small,99,1.09,59.6,61.9,2.0,Low,2.0,0.0,2.0,0
2019,Morocco,1,Technology,Small,38,1.14,70.6,61.4,4.23,Low,2.0,2.2300000000000004,2.0,1
2020,Morocco,1,Technology,Small,93,1.19,69.5,42.4,19.03,Low,4.23,14.8,3.115,2
2021,Morocco,1,Technology,Small,92,0.84,57.9,57.8,27.66,Low,19.03,8.629999999999999,8.42,3
2022,Morocco,1,Technology,Small,11,1.05,56.9,52.4,20.8,Low,27.66,-6.859999999999999,16.973333333333333,4
2023,Morocco,1,Technology,Small,9,1.31,69.2,41.8,38.65,Medium,20.8,17.849999999999998,22.496666666666666,5
2024,Morocco,1,Technology,Small,27,1.0,53.6,60.4,51.64,Medium,38.65,12.990000000000002,29.036666666666665,6
2025,Morocco,1,Technology,Small,34,1.02,60.1,50.9,48.48,Medium,51.64,-3.1600000000000037,37.03,7
2018,Netherlands,3,Agriculture,Large,23927,2.33,99.0,79.6,20.08,Low,20.08,0.0,20.08,0
2019,Netherlands,3,Agriculture,Large,4982,2.22,99.0,88.4,32.7,Medium,20.08,12.620000000000005,20.08,1
2020,Netherlands,3,Agriculture,Large,24862,1.89,99.0,71.4,38.0,Medium,32.7,5.299999999999997,26.39,2
2021,Netherlands,3,Agriculture,Large,42743,2.55,93.5,69.8,39.78,Medium,38.0,1.7800000000000011,30.26,3
2022,Netherlands,3,Agriculture,Large,42789,2.48,85.8,92.5,48.57,Medium,39.78,8.79,36.82666666666667,4
2023,Netherlands,3,Agriculture,Large,42107,2.27,99.0,86.7,50.32,Medium,48.57,1.75,42.11666666666667,5
2024,Netherlands,3,Agriculture,Large,34045,2.76,91.2,79.9,71.53,High,50.32,21.21,46.223333333333336,6
2025,Netherlands,3,Agriculture,Large,47418,2.87,99.0,100.0,68.65,High,71.53,-2.8799999999999955,56.80666666666667,7
2018,Netherlands,3,Agriculture,Medium,129,2.41,99.0,56.2,4.53,Low,4.53,0.0,4.53,0
2019,Netherlands,3,Agriculture,Medium,705,2.28,99.0,80.5,16.28,Low,4.53,11.75,4.53,1
2020,Netherlands,3,Agriculture,Medium,504,2.31,99.0,82.6,21.05,Low,16.28,4.77,10.405000000000001,2
2021,Netherlands,3,Agriculture,Medium,430,2.49,98.9,90.6,31.81,Medium,21.05,10.759999999999998,13.953333333333333,3
2022,Netherlands,3,Agriculture,Medium,463,3.0,99.0,79.1,25.8,Low,31.81,-6.009999999999998,23.046666666666667,4
2023,Netherlands,3,Agriculture,Medium,573,2.59,86.2,98.2,44.9,Medium,25.8,19.099999999999998,26.22,5
2024,Netherlands,3,Agriculture,Medium,674,2.99,95.5,87.1,67.5,High,44.9,22.6,34.17,6
2025,Netherlands,3,Agriculture,Medium,475,2.35,96.3,77.6,62.43,High,67.5,-5.07,46.06666666666666,7
2018,Netherlands,3,Agriculture,Small,83,2.06,99.0,96.1,2.0,Low,2.0,0.0,2.0,0
2019,Netherlands,3,Agriculture,Small,70,2.5,90.4,80.3,5.0,Low,2.0,3.0,2.0,1
2020,Netherlands,3,Agriculture,Small,61,2.13,99.0,80.7,14.96,Low,5.0,9.96,3.5,2
2021,Netherlands,3,Agriculture,Small,47,2.57,96.1,96.7,19.79,Low,14.96,4.829999999999998,7.32,3
2022,Netherlands,3,Agriculture,Small,8,2.98,98.1,94.9,27.64,Low,19.79,7.850000000000001,13.25,4
2023,Netherlands,3,Agriculture,Small,77,2.61,99.0,67.1,22.67,Low,27.64,-4.969999999999999,20.796666666666667,5
2024,Netherlands,3,Agriculture,Small,45,2.83,99.0,87.4,37.8,Medium,22.67,15.129999999999995,23.366666666666664,6
2025,Netherlands,3,Agriculture,Small,91,2.46,99.0,79.9,61.62,High,37.8,23.82,29.37,7
2018,Netherlands,3,Automotive,Large,5627,3.27,98.6,78.8,56.67,High,56.67,0.0,56.67,0
2019,Netherlands,3,Automotive,Large,26380,2.77,79.8,88.5,69.49,High,56.67,12.819999999999993,56.67,1
2020,Netherlands,3,Automotive,Large,12413,2.91,99.0,88.5,79.5,High,69.49,10.010000000000005,63.08,2
2021,Netherlands,3,Automotive,Large,40350,2.65,99.0,90.4,81.37,High,79.5,1.8700000000000045,68.55333333333333,3
2022,Netherlands,3,Automotive,Large,41150,2.84,99.0,88.1,90.93,High,81.37,9.560000000000002,76.78666666666668,4
2023,Netherlands,3,Automotive,Large,34998,2.41,99.0,99.7,97.0,High,90.93,6.069999999999993,83.93333333333334,5
2024,Netherlands,3,Automotive,Large,36179,2.54,98.4,84.0,97.0,High,97.0,0.0,89.76666666666667,6
2025,Netherlands,3,Automotive,Large,27616,2.22,99.0,83.8,97.0,High,97.0,0.0,94.97666666666667,7
2018,Netherlands,3,Automotive,Medium,600,2.42,85.5,97.9,46.77,Medium,46.77,0.0,46.77,0
2019,Netherlands,3,Automotive,Medium,454,2.75,93.8,87.5,47.9,Medium,46.77,1.1299999999999955,46.77,1
2020,Netherlands,3,Automotive,Medium,482,2.14,94.7,89.8,45.94,Medium,47.9,-1.9600000000000009,47.335,2
2021,Netherlands,3,Automotive,Medium,954,2.45,89.2,86.0,69.54,High,45.94,23.60000000000001,46.870000000000005,3
2022,Netherlands,3,Automotive,Medium,662,2.18,99.0,100.0,59.27,High,69.54,-10.270000000000003,54.46,4
2023,Netherlands,3,Automotive,Medium,288,2.87,95.3,92.7,79.83,High,59.27,20.559999999999995,58.25,5
2024,Netherlands,3,Automotive,Medium,281,3.04,99.0,91.5,81.41,High,79.83,1.5799999999999983,69.54666666666667,6
2025,Netherlands,3,Automotive,Medium,505,2.71,97.2,100.0,97.0,High,81.41,15.590000000000003,73.50333333333334,7
2018,Netherlands,3,Automotive,Small,54,2.86,99.0,100.0,28.48,Low,28.48,0.0,28.48,0
2019,Netherlands,3,Automotive,Small,71,2.58,99.0,69.8,32.6,Medium,28.48,4.120000000000001,28.48,1
2020,Netherlands,3,Automotive,Small,17,2.93,93.5,85.4,30.66,Medium,32.6,-1.9400000000000013,30.54,2
2021,Netherlands,3,Automotive,Small,27,2.23,99.0,97.8,48.01,Medium,30.66,17.349999999999998,30.580000000000002,3
2022,Netherlands,3,Automotive,Small,12,2.81,94.9,96.1,53.1,Medium,48.01,5.090000000000003,37.089999999999996,4
2023,Netherlands,3,Automotive,Small,54,2.75,95.7,92.2,58.11,High,53.1,5.009999999999998,43.92333333333334,5
2024,Netherlands,3,Automotive,Small,81,2.17,96.5,100.0,70.11,High,58.11,12.0,53.07333333333333,6
2025,Netherlands,3,Automotive,Small,20,2.78,99.0,79.7,81.49,High,70.11,11.379999999999995,60.44,7
2018,Netherlands,3,Education,Large,47773,2.45,85.0,93.9,49.89,Medium,49.89,0.0,49.89,0
2019,Netherlands,3,Education,Large,3890,3.05,92.9,100.0,53.41,Medium,49.89,3.519999999999996,49.89,1
2020,Netherlands,3,Education,Large,24675,2.89,98.3,100.0,64.34,High,53.41,10.930000000000007,51.65,2
2021,Netherlands,3,Education,Large,36622,2.43,99.0,65.7,64.41,High,64.34,0.06999999999999318,55.879999999999995,3
2022,Netherlands,3,Education,Large,36710,2.83,93.6,100.0,75.52,High,64.41,11.11,60.72,4
2023,Netherlands,3,Education,Large,16935,2.74,99.0,90.9,81.37,High,75.52,5.8500000000000085,68.08999999999999,5
2024,Netherlands,3,Education,Large,37284,2.72,99.0,90.3,92.54,High,81.37,11.170000000000002,73.76666666666667,6
2025,Netherlands,3,Education,Large,34722,2.88,95.0,77.7,92.95,High,92.54,0.4099999999999966,83.14333333333333,7
2018,Netherlands,3,Education,Medium,416,3.27,99.0,78.6,29.19,Low,29.19,0.0,29.19,0
2019,Netherlands,3,Education,Medium,404,2.59,91.9,88.1,34.22,Medium,29.19,5.029999999999998,29.19,1
2020,Netherlands,3,Education,Medium,270,2.17,97.6,87.2,40.64,Medium,34.22,6.420000000000002,31.705,2
2021,Netherlands,3,Education,Medium,921,2.89,91.2,96.1,56.59,High,40.64,15.950000000000003,34.68333333333333,3
2022,Netherlands,3,Education,Medium,598,2.85,99.0,86.8,57.71,High,56.59,1.1199999999999974,43.81666666666666,4
2023,Netherlands,3,Education,Medium,528,2.41,89.4,85.7,67.93,High,57.71,10.220000000000006,51.64666666666667,5
2024,Netherlands,3,Education,Medium,633,2.54,92.8,81.0,72.27,High,67.93,4.339999999999989,60.74333333333334,6
2025,Netherlands,3,Education,Medium,784,2.38,99.0,99.6,83.31,High,72.27,11.040000000000006,65.97,7
2018,Netherlands,3,Education,Small,46,3.5,99.0,84.6,14.24,Low,14.24,0.0,14.24,0
2019,Netherlands,3,Education,Small,77,1.98,98.3,87.4,16.82,Low,14.24,2.58,14.24,1
2020,Netherlands,3,Education,Small,27,2.76,91.7,95.2,22.43,Low,16.82,5.609999999999999,15.530000000000001,2
2021,Netherlands,3,Education,Small,98,2.72,99.0,89.4,36.47,Medium,22.43,14.04,17.830000000000002,3
2022,Netherlands,3,Education,Small,77,2.22,98.3,84.7,35.82,Medium,36.47,-0.6499999999999986,25.24,4
2023,Netherlands,3,Education,Small,19,2.45,93.5,78.8,44.88,Medium,35.82,9.060000000000002,31.573333333333334,5
2024,Netherlands,3,Education,Small,23,2.61,99.0,82.7,60.66,High,44.88,15.779999999999994,39.056666666666665,6
2025,Netherlands,3,Education,Small,17,2.44,95.1,77.1,74.82,High,60.66,14.159999999999997,47.12,7
2018,Netherlands,3,Financial Services,Large,29099,2.49,95.4,84.7,73.77,High,73.77,0.0,73.77,0
2019,Netherlands,3,Financial Services,Large,46968,2.92,99.0,90.2,71.75,High,73.77,-2.019999999999996,73.77,1
2020,Netherlands,3,Financial Services,Large,23161,2.56,77.3,93.2,87.06,High,71.75,15.310000000000002,72.75999999999999,2
2021,Netherlands,3,Financial Services,Large,16887,2.79,99.0,79.7,97.0,High,87.06,9.939999999999998,77.52666666666666,3
2022,Netherlands,3,Financial Services,Large,19156,2.5,99.0,100.0,97.0,High,97.0,0.0,85.27,4
2023,Netherlands,3,Financial Services,Large,20604,2.47,99.0,100.0,97.0,High,97.0,0.0,93.68666666666667,5
2024,Netherlands,3,Financial Services,Large,27672,3.19,93.5,94.5,97.0,High,97.0,0.0,97.0,6
2025,Netherlands,3,Financial Services,Large,21132,2.3,99.0,87.9,97.0,High,97.0,0.0,97.0,7
2018,Netherlands,3,Financial Services,Medium,663,2.72,99.0,91.1,49.79,Medium,49.79,0.0,49.79,0
2019,Netherlands,3,Financial Services,Medium,946,2.83,99.0,98.6,46.87,Medium,49.79,-2.9200000000000017,49.79,1
2020,Netherlands,3,Financial Services,Medium,730,2.65,99.0,97.3,55.36,High,46.87,8.490000000000002,48.33,2
2021,Netherlands,3,Financial Services,Medium,660,2.48,95.8,94.5,62.93,High,55.36,7.57,50.673333333333325,3
2022,Netherlands,3,Financial Services,Medium,917,2.88,99.0,95.1,75.93,High,62.93,13.000000000000007,55.053333333333335,4
2023,Netherlands,3,Financial Services,Medium,236,2.94,97.8,85.2,78.11,High,75.93,2.1799999999999926,64.74,5
2024,Netherlands,3,Financial Services,Medium,297,2.4,98.7,100.0,97.0,High,78.11,18.89,72.32333333333334,6
2025,Netherlands,3,Financial Services,Medium,274,3.19,99.0,79.7,97.0,High,97.0,0.0,83.68,7
2018,Netherlands,3,Financial Services,Small,80,2.92,99.0,100.0,28.33,Low,28.33,0.0,28.33,0
2019,Netherlands,3,Financial Services,Small,11,2.39,95.7,100.0,29.46,Low,28.33,1.1300000000000026,28.33,1
2020,Netherlands,3,Financial Services,Small,39,2.17,99.0,94.5,47.98,Medium,29.46,18.519999999999996,28.895,2
2021,Netherlands,3,Financial Services,Small,34,2.34,98.7,85.6,47.8,Medium,47.98,-0.17999999999999972,35.25666666666667,3
2022,Netherlands,3,Financial Services,Small,44,2.51,84.9,95.1,49.97,Medium,47.8,2.1700000000000017,41.74666666666666,4
2023,Netherlands,3,Financial Services,Small,38,2.88,87.1,85.4,67.23,High,49.97,17.260000000000005,48.583333333333336,5
2024,Netherlands,3,Financial Services,Small,21,2.46,99.0,95.8,69.99,High,67.23,2.759999999999991,55.0,6
2025,Netherlands,3,Financial Services,Small,90,2.68,99.0,79.9,82.23,High,69.99,12.240000000000009,62.39666666666667,7
2018,Netherlands,3,Gaming,Large,36531,2.61,98.1,96.4,84.0,High,84.0,0.0,84.0,0
